genres,id,imdb_id,original_title,overview,poster_path,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",146198,tt1712261,Triple 9,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,/dwRHF43p50wLIYAIxrUhLkK3jCI.jpg,2/19/2016,12639297.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Code on the Street is Never Black & White,Triple 9,5.6,812.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",333371,tt1179933,10 Cloverfield Lane,"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",/aeiVxTSTeGJ2ICf1iSDXkF3ivZp.jpg,3/10/2016,108286421.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Monsters come in many forms.,10 Cloverfield Lane,6.8,2537.0
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",269149,tt2948356,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",/sM33SANp9z6rXW8Itn7NnG1GOEs.jpg,2/11/2016,1023784195.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Welcome to the urban jungle.,Zootopia,7.7,4961.0
"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",279641,tt3553442,Whiskey Tango Foxtrot,"In 2002, cable news producer Kim Barker (Tina Fey) decides to shake up her routine by taking a daring new assignment in Kabul, Afghanistan. Dislodged from her comfortable American lifestyle, Barker finds herself in the middle of an out-of-control war zone. Luckily, she meets Tanya Vanderpoel (Margot Robbie), a fellow journalist who takes the shellshocked reporter under her wing. Amid the militants, warlords and nighttime partying, Barker discovers the key to becoming a successful correspondent.",/96vLovyljHFXIZIF0Ffar5qcldV.jpg,3/4/2016,23083334.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",From the headlines to the front lines,Whiskey Tango Foxtrot,6.0,356.0
"[{'id': 53, 'name': 'Thriller'}]",329010,tt4503598,Emelie,"After their regular babysitter Maggie can’t make it, the Thompson family turns to her friend Anna to supervise their children while the parents go out to celebrate their anniversary. At first Anna seems like a dream come true to the kids, allowing them to eat extra cookies and play with things that are usually off-limits, but as her behavior becomes increasingly odd, the kids soon find out that her intentions are dark and twisted, and she is not who she seems to be.",/r7xCjCE8gza6xQKC4IMUh3bxct3.jpg,3/4/2016,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",I'm your new babysitter,Emelie,5.4,194.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",320588,tt3766394,"Hello, My Name Is Doris",A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,/hLzelb2k68qgtnxuWLicqDoBNzV.jpg,11/27/2015,14444999.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",She's not ready to act her age,"Hello, My Name Is Doris",6.5,156.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",333385,tt2091935,Mr. Right,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",/y1VT2NoBOx3aC2exhkyN9AGUkMR.jpg,2/29/2016,34694.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",They make a killer couple.,Mr. Right,6.3,395.0
"[{'id': 18, 'name': 'Drama'}]",339984,tt4257926,Miracles from Heaven,A faith based movie. A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident. Based on the book 'Three Miracles From Heaven' by Christy Beam.,/3sPIq0Uqe8SN5T0Pq7vUOFLb2Bk.jpg,3/17/2016,73883359.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",How do we explain the impossible?,Miracles from Heaven,6.8,191.0
"[{'id': 35, 'name': 'Comedy'}]",186759,tt1468846,Get a Job,"A recent college graduate and his friends are forced to lower life expectations when they leave school for the real world. Life after college graduation is not exactly going as planned for Will and Jillian who find themselves lost in a sea of increasingly strange jobs. But with help from their family, friends and coworkers they soon discover that the most important (and hilarious) adventures are the ones that we don't see coming.",/ud9YiLyAdLDSQhJSVVTv2Pb6h56.jpg,3/25/2016,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Graduating was the easy part,Get a Job,5.2,217.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",342521,tt4139124,Keanu,Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.,/udU6t5xPNDLlRTxhjXqgWFFYlvO.jpg,4/21/2016,20566327.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]","Kitten, please.",Keanu,6.0,434.0
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",379291,tt5091548,Justice League vs. Teen Titans,Robin is sent by Batman to work with the Teen Titans after his volatile behavior botches up a Justice League mission. The Titans must then step up to face Trigon after he possesses the League and threatens to conquer the world.,/dQMO9EJxDBkdRzWUEWkbYzrMDC0.jpg,3/29/2016,0.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Justice League vs. Teen Titans,6.8,177.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",357096,tt4530884,I Spit on Your Grave III: Vengeance is Mine,"Jennifer Hills is still tormented by the brutal sexual assault she endured years ago. She’s changed identities and cities, reluctantly joining a support group where she begins to piece together a new life. But when her new friend’s murderer goes free and the tales of serial rapists haunt her, Jennifer will hunt down the men responsible and do what the system won’t – make them pay for their crimes in the most horrific ways imaginable. Only this time, no jury may be able to save her.",/6SnOlgrUoC5jqmgcYIM5lde5zYq.jpg,10/9/2015,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,I Spit on Your Grave III: Vengeance is Mine,5.1,200.0
"[{'id': 35, 'name': 'Comedy'}]",295699,tt2937696,Everybody Wants Some!!,A comedy that follows a group of friends as they navigate their way through the freedoms and responsibilities of unsupervised adulthood.,/mIpd0rGxruvxCnMSmh4gd8wuhmv.jpg,3/30/2016,3400278.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Here for a good time not a long time,Everybody Wants Some!!,6.3,419.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",290595,tt2381991,The Huntsman: Winter's War,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",/b77l5vmp6PYsc98LE6Uf1mXtmHh.jpg,4/6/2016,164602163.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The story before Snow White,The Huntsman: Winter's War,6.0,1575.0
"[{'id': 35, 'name': 'Comedy'}]",325133,tt4438848,Neighbors 2: Sorority Rising,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,/bWUeJHbKIyT306WtJFRHoSzX9nk.jpg,5/4/2016,108758521.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",New neighbors.,Neighbors 2: Sorority Rising,5.6,1490.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",376570,tt5022702,Hush,A deaf woman is stalked by a psychotic killer in her secluded home.,/khDYdmPFlaTqeLQVD4ds4xC1mIf.jpg,3/12/2016,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Silence can be killer,Hush,6.9,834.0
"[{'id': 53, 'name': 'Thriller'}]",303858,tt2241351,Money Monster,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.,/4BKptydRqLY9dQoAghJJJmrJuwR.jpg,5/12/2016,93282604.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Not every conspiracy is a theory.,Money Monster,6.5,1096.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",356298,tt4972062,Don't Think Twice,"An improv group deals with several crises, including the loss of their lease and one member hitting the big time.",/wk95hhQtASvNT6M6NjEFOfetq90.jpg,7/22/2016,4417667.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The spotlight's not for everyone.,Don't Think Twice,6.4,161.0
"[{'id': 35, 'name': 'Comedy'}]",326423,tt3628584,Barbershop: The Next Cut,"It’s been more than 10 years since our last appointment at Calvin’s Barbershop. Calvin and his longtime crew, including Eddie, are still there, but the shop has undergone some major changes. Most noticeably, our once male-dominated sanctuary is now co-ed. The ladies bring their own flavor, drama and gossip to the shop challenging the fellas at every turn. Despite the good times and camaraderie within the shop, the surrounding community has taken a turn for the worse, forcing Calvin and our crew to come together to not only save the shop, but their neighborhood.",/aUPjbU8gnMtl84Qyybi873jawE5.jpg,4/15/2016,55030051.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Everybody's back for a fresh cut,Barbershop: The Next Cut,6.2,171.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",330483,tt3797868,The Choice,Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,/7EenqQdtZjOeBAAlxNtnG1eLHnf.jpg,2/4/2016,18730891.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Let your heart decide.,The Choice,6.7,527.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",127380,tt2277860,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,/z09QAf8WbZncbitewNk6lKYMZsh.jpg,6/16/2016,1028570889.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",An unforgettable journey she probably won't remember.,Finding Dory,6.8,4333.0
"[{'id': 35, 'name': 'Comedy'}]",323676,tt2702724,The Boss,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",/w8smnnIVlEeFwD4Z0pKPC3RN2xT.jpg,4/7/2016,78636257.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Watch your assets,The Boss,5.5,441.0
"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",316152,tt1124037,Free State of Jones,"In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.",/sxutq7sXcaMy8b4OguaWZwWrchM.jpg,6/24/2016,25035950.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Based on the incredible true story.,Free State of Jones,6.6,439.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",332411,tt3212232,I Am Wrath,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,/1fbNrOS3OLb67d7q5gZ84fPFZD.jpg,4/14/2016,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",I lay my vengeance upon them.,I Am Wrath,4.5,180.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",347938,tt2879552,11.22.63,"An English teacher travels back in time to prevent the Kennedy assassination, but discovers he is attached to the life he has made in a bygone era.",/5EJGeeuPy19EGDy8HErpbHba0yq.jpg,2/15/2016,0.0,432.0,"[{'iso_639_1': 'en', 'name': 'English'}]","When you fight the past, the past fights back.",11.22.63,8.0,213.0
"[{'id': 35, 'name': 'Comedy'}]",353069,tt4824302,Mother's Day,Intersecting stories with different moms collide on Mother's Day.,/7tgBdoplLSkHfaB523tzqLACs1Z.jpg,4/28/2016,48418160.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Celebrate the one day that connects us all,Mother's Day,5.8,391.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",258509,tt2974918,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",/Lg83xE4X2EBiXkA1ZCu6dFOjSx.jpg,12/17/2015,233755553.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Fast & furry-ous,Alvin and the Chipmunks: The Road Chip,5.7,438.0
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",332567,tt4052882,The Shallows,"An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.",/6vuxwCfBejPfUjMxrPgk0ANmVFq.jpg,6/24/2016,119100758.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",What was once in the deep is now in the shallows.,The Shallows,6.2,1619.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",334533,tt3553976,Captain Fantastic,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,/fnaGmGCWgGOQjCpM0TqKPZJ5x85.jpg,7/2/2016,5879736.0,119.0,"[{'iso_639_1': 'eo', 'name': 'Esperanto'}, {'iso_639_1': 'en', 'name': 'English'}]",He Prepared Them for Everything Except the Outside World.,Captain Fantastic,7.9,1569.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",339397,tt4513674,Café Society,"The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant café society that defined the spirit of the age.",/hRrF8R32WIldNEMLOhtNrz9OfAZ.jpg,5/11/2016,43763247.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Anyone who is anyone will be seen at Café Society.,Café Society,6.4,826.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",347031,tt4034354,Swiss Army Man,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",/9BdJz7b4WdJul0KVu42YFEgqzyp.jpg,6/24/2016,4210454.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",We all need somebody to lean on.,Swiss Army Man,6.8,839.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",389053,tt4769836,The Do-Over,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,/yHz2wt8uSHkWPMwjbJOQH3W9wmF.jpg,5/27/2016,0.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Dying was their first mistake.,The Do-Over,5.6,468.0
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",301804,tt3174376,Before I Wake,About an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.,/iO1J7a0kzgqdfP9g4F5pyaczp9R.jpg,4/7/2016,3295624.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Fear your dreams.,Before I Wake,6.2,416.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",257345,tt1878841,The Darkness,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,/g3IYNRZhWmn9wceOxwVuOqAymZa.jpg,5/13/2016,10898293.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Evil comes home,The Darkness,4.5,162.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",341012,tt3960412,Popstar: Never Stop Never Stopping,"When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.",/m9k2MCvZJWkV5DfJY9fueeeqNxb.jpg,6/3/2016,9496130.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Popstar: Never Stop Never Stopping,6.6,348.0
"[{'id': 18, 'name': 'Drama'}]",245913,tt0995868,Pelé: Birth of a Legend,"The life story of Brazilian football legend, Pele.",/7AQFHlPohPiAYKTd1C35Q61z0eD.jpg,5/6/2016,27312.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",A boy with nothing who changed everything.,Pelé: Birth of a Legend,7.3,175.0
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",43074,tt1289401,Ghostbusters,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg,7/14/2016,229147509.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Who You Gonna Call?,Ghostbusters,5.3,2203.0
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",168098,tt0775440,Cell,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",/c5N6Pw3P6TqQnGcqiVkhO9u85KB.jpg,7/6/2016,1133031.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",When everyone is connected no one is safe.,Cell,4.4,325.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",302699,tt1489889,Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",/9M5ibpQUjoVFjjnP2AdLcof4hAk.jpg,6/15/2016,216972543.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Saving the world takes a little Hart and a big Johnson,Central Intelligence,6.2,1699.0
"[{'id': 35, 'name': 'Comedy'}]",316023,tt2823054,Mike and Dave Need Wedding Dates,"Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",/u8ynhM5I8D7jG2dUE6KlsOgwYYp.jpg,7/7/2016,77068246.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",They needed hot dates. They got hot messes.,Mike and Dave Need Wedding Dates,5.9,901.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",278154,tt3416828,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",/gRi7lTBBiRBhn9aJID5MdldcJEJ.jpg,6/23/2016,408579038.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",One small step. One giant mess.,Ice Age: Collision Course,5.6,1170.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",345911,tt4786282,Lights Out,"When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.",/sXqrTXcBf9TdIv5rfgeFNu9Iwu7.jpg,7/21/2016,148868835.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Lights Out,6.3,1174.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",294272,tt2788732,Pete's Dragon,"Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",/t197z6QAwIYbDU3paUlBIGWSv6l.jpg,8/10/2016,143695338.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Some secrets are too big to keep.,Pete's Dragon,6.2,697.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",353571,tt1639084,Tallulah,"Desperate to be rid of her toddler, a dissatisfied Beverly Hills housewife hires a stranger to babysit and ends up getting much more than she bargained for.",/zdK8G7LScUHnrnxVKddqBxrR4fN.jpg,1/23/2016,0.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Life  can be a real mother,Tallulah,6.8,203.0
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",399106,tt5613056,Piper,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",/jLRllZsubY8UWpeMyDLVXdRyEWi.jpg,6/16/2016,0.0,6.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Piper,8.2,487.0
"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",328387,tt3531824,Nerve,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",/uM1dNEmcAeyDGjMcFLlkKOyBgft.jpg,7/27/2016,85241496.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Are you a watcher or a player?,Nerve,7.1,2262.0
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",363676,tt3263904,Sully,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",/h6O5OE3ueRVdCc7V7cwTiQocI7D.jpg,9/7/2016,238470033.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Untold Story Behind the Miracle on the Hudson.,Sully,7.0,2106.0
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",382322,tt4853102,Batman: The Killing Joke,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness. Based on the graphic novel by Alan Moore and Brian Bolland.",/zm0ODjtfJfJW0W269LqsQl5OhJ8.jpg,7/21/2016,3775000.0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The madness begins.,Batman: The Killing Joke,6.2,485.0
"[{'id': 35, 'name': 'Comedy'}]",376659,tt4651520,Bad Moms,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",/8sH6LX06JijKQehWo0iSJtbp446.jpg,7/28/2016,183936074.0,100.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Party like a mother.,Bad Moms,6.3,1287.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",338766,tt2582782,Hell or High Water,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,/6YOrNBdoXvT8aC5VPLkkN6t5z0V.jpg,8/12/2016,37589296.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Blood always follows money.,Hell or High Water,7.2,1304.0
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",300669,tt4160708,Don't Breathe,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,/lw0IqOSMsQcy1QnVIEIDppLmNwk.jpg,8/25/2016,157100845.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'uk', 'name': 'Український'}]","This house looked like an easy target, until they found out what was inside.",Don't Breathe,6.7,1830.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",376660,tt1878870,The Edge of Seventeen,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",/gxK80WUwkQePpXpzRdpob0i7DD5.jpg,11/18/2016,18803648.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",You're only young once... is it over yet?,The Edge of Seventeen,7.3,952.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",333484,tt2404435,The Magnificent Seven,Seven gun men in the old west gradually come together to help a poor village against savage thieves.,/z6BP8yLwck8mN9dtdYKkZ4XGa3D.jpg,9/14/2016,162360636.0,132.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Justice has a number.,The Magnificent Seven,5.9,2358.0
"[{'id': 18, 'name': 'Drama'}]",376867,tt4975722,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg,10/21/2016,65046687.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",This is the story of a lifetime,Moonlight,7.3,1831.0
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",313297,tt4302938,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",/3Kr9CIIMcXTPlm6cdZ9y3QTe4Y7.jpg,8/18/2016,69929545.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The quest begins,Kubo and the Two Strings,7.7,982.0
